@relation portrait_noG-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement

@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute TP numeric

@data
-0.009,-0.073,-0.005,5
-0.26,0.192,-0.047,5
0.021,0.046,-0.015,5
0.024,-0.265,0.052,5
0.135,0.058,0.059,5
-0.14,0.201,0.247,5
1.414,0.427,-0.112,5
-0.316,0.522,0.023,5
-0.037,-0.085,-0.01,5
0.374,-0.916,0.472,5
-0.163,-0.513,0.035,5
-0.305,0.119,-0.819,5
-0.805,0.058,-1.88,5
0.094,-0.133,-0.032,5
0.23,-0.184,-0.759,5
-0.348,-0.158,-0.035,5
0.015,-0.081,0.027,4
0.118,-0.083,-0.149,5
0.006,-0.194,0.026,5
0.625,0.2,-0.473,5
0.855,0.307,-0.659,5
-0.217,-0.087,-0.004,5
-0.701,-0.15,-0.738,5
-0.531,0.321,-0.089,5
0.435,0.649,-0.479,5
0.343,0.368,-0.073,5
0.65,0.442,-0.077,5
0.384,0.046,-0.008,5
0.583,0.159,0.296,5
-0.448,0.217,-0.048,5
-0.113,0.387,0.235,5
-0.55,-0.164,-0.035,5
0.186,-0.021,-0.032,6
0.414,-0.034,-0.001,5
0.275,0.228,0.401,5
-0.226,-0.006,-0.033,5
-0.241,0.34,0.025,5
-0.026,0.168,0.23,5
0.839,0.524,-1.414,5
0.39,-0.042,-0.108,5
0.436,-0.39,0.055,5
-0.023,-0.085,-0.037,4
-0.353,-0.362,0.051,5
-0.59,0.165,-0.077,5
0.023,0.619,-0.211,5
0.492,-0.673,0.101,5
-0.076,0.08,0.042,5
-0.15,-0.209,-0.04,5
-0.338,0.279,-0.038,5
0.07,0.295,0.002,5
0.059,0.321,0.561,5
-0.166,0.613,-1.68,5
0.642,0.099,0.483,5
0.22,0.259,0.012,5
0.316,-0.038,-0.095,5
0.152,0.136,0.186,5
0.093,0.014,-0.006,4
-0.104,0.162,-0.024,6
0.055,0.007,0.032,5
0.381,0.124,-0.02,5
0.074,0.095,0.168,5
-0.082,-0.031,1.027,5
-0.505,-0.184,-0.081,5
0.045,-0.112,-0.085,5
0.259,0.027,0.015,5
0.145,0.456,-0.029,5
0.117,0.153,0.077,4
-0.116,0.049,-0.027,5
0.05,-0.02,0,5
0.018,-0.237,0.251,5
0.405,0.418,-0.048,5
-0.361,0.238,-0.324,5
0.138,-0.014,0.029,5
-0.259,-0.215,-1.556,5
-0.007,-0.146,0.072,4
-0.127,-0.024,-0.003,5
-0.013,-0.585,1.366,5
-0.401,-0.052,0.329,5
0.032,-0.073,0.002,4
0.108,0.144,0.01,5
-0.004,-0.162,0.075,6
0.571,0.236,-0.165,5
-0.177,-0.266,0.076,5
-1.126,-1.279,2.726,5
0.056,-0.213,-0.049,5
-0.072,0.149,0.119,5
-0.838,-0.397,-0.002,5
0.781,0.022,-0.019,5
0.566,-0.63,0.266,5
0.246,0.091,0.029,5
-0.413,0.256,-0.015,5
0.105,-0.205,0.038,5
0.191,0.313,0.027,5
-0.627,-0.312,0.06,5
-0.273,0.529,-0.007,5
0.054,0.069,-0.057,5
0.32,0.242,-0.054,5
-0.502,-0.661,0.094,5
0.332,0.238,-0.025,5
-0.744,-0.671,-0.039,5
-0.105,0.019,0.037,5
-0.029,-0.016,0.09,6
-0.382,0.268,-0.053,5
-0.18,0.058,-0.825,5
0.121,-0.165,-0.855,5
0.124,-0.035,0.038,5
0.022,-0.313,0.442,5
-0.353,0.122,-0.043,5
-0.202,0.499,0.016,5
-0.241,-0.138,-0.024,5
-0.424,-0.2,-0.305,5
0.728,0.668,-2.2,5
0.317,0.361,0.043,5
0.325,-0.368,0.023,5
0.959,-0.747,0.055,4
-0.466,-0.817,0.925,5
0.296,-0.093,0.017,5
1.034,-0.87,0.16,5
0.31,-0.401,-0.067,5
-0.235,0.015,0.275,5
0.866,0.07,0.165,5
-0.021,-0.162,0.12,5
0.055,-0.048,-0.032,4
-0.024,0.104,-0.014,5
0.237,0.255,-0.018,5
0.407,-0.055,-0.069,5
0.018,0.055,-0.028,5
0.095,0.074,0.029,5
-0.254,0.506,0.034,5
-0.092,0.096,-0.034,5
-0.734,-1.295,1.999,5
0.066,0.57,-0.034,4
0.152,0.478,-0.031,4
0.537,-0.182,0.039,5
0.177,-0.564,0.008,5
-0.297,0.001,0.165,5
0.195,-0.013,-0.036,4
0.076,0.306,0.058,5
0.17,0.237,-0.043,5
0.169,0.292,0.588,6
-0.381,-0.22,0,5
-0.563,0.331,-0.11,5
0.021,-0.23,0.011,5
0.659,0.062,-0.062,5
0.337,0.047,-0.003,4
-0.131,0.055,-0.02,4
0.483,0.417,-0.053,5
0.091,-0.407,-0.373,5
0.051,0.107,0.085,5
0.004,-0.1,-0.051,5
0.306,-0.071,-0.145,5
0.797,0.654,-0.779,5
-0.425,0.305,-0.014,5
-0.308,0.362,-0.073,6
-0.862,0.165,-1.393,5
0.042,0.23,0.042,5
0.042,-0.137,0.062,5
-0.136,-0.26,-0.014,5
-0.091,0.482,-0.162,5
-0.536,0.004,0.063,5
0.12,0.004,0.202,5
0.196,0.73,-1.169,5
0.34,0.281,0.069,5
0.053,0.031,-0.001,5
-0.336,-0.312,-0.087,5
0.712,-0.209,0.181,5
-0.625,-0.151,1.659,5
0.044,0.399,0.067,5
0.208,0.473,0.03,5
-0.25,-0.027,-0.015,5
0.016,0.438,0.003,5
0.429,0.13,0.038,5
0.75,0.177,-0.013,5
-0.111,0.168,0.013,5
-0.718,-1.001,2.846,5
0.492,-0.052,0.024,5
-0.31,0.059,0.119,5
-0.309,0.385,0.009,5
0.439,0.014,0.044,5
-0.707,0.116,-0.04,5
0.01,0.257,-0.009,5
0.024,-0.04,0.083,5
0.558,0.611,-0.156,5
-0.655,-0.167,-0.046,5
0.019,0.083,0.595,5
0.794,0.506,-0.77,5
-0.05,0.218,-0.249,5
-0.256,0.373,-0.11,5
-0.021,0.021,1.03,5
0.188,0.248,0.255,5
-0.039,0.512,0.049,5
0.768,0.019,0.59,5
-0.298,-0.499,0.068,5
-0.163,0.493,-0.003,5
-0.267,0.344,0.011,5
0.121,0.31,-0.03,5
-0.29,0.439,-0.019,5
-0.099,-0.022,0.004,5
0.656,0.75,-1.432,5
0.273,0.744,-0.598,5
-0.016,-0.059,0.256,5
0.127,0.723,0.053,5
0.069,0.157,0.144,4
-0.048,-1.012,2.004,5
1.725,0.143,2.274,5
0.341,0.672,-0.935,5
-0.307,0.363,-0.182,5
0.65,-0.716,0.07,5
0.174,-0.062,0.75,5
0,0.08,-0.029,5
0.117,-0.021,-0.049,4
0.248,-0.867,2.484,5
0.185,0.136,0.021,5
-0.717,-0.017,-0.847,5
0.092,-0.126,0.073,5
-0.471,0.329,0.312,5
-0.006,-0.131,0.095,5
-0.144,0.244,-0.013,5
0.221,0.011,0.016,5
-0.071,0.092,0.033,5
0.127,0.112,-0.002,5
0.318,-0.152,-0.429,5
0.027,0.078,-0.017,5
0.626,-0.103,0.249,4
-0.17,-0.366,-0.01,5
-1.06,-0.91,0.327,5
0.429,0.489,-0.025,5
-0.033,-0.014,-0.031,5
-0.028,0.392,-0.031,5
0.246,0.75,-0.927,5
-0.195,-0.064,-0.011,5
0.173,-0.154,-0.148,5
-0.178,-0.009,-0.037,5
0.232,0.02,-0.024,5
0.674,0.094,-1.056,4
0.062,-0.051,-0.02,5
-0.079,0.103,-0.044,5
0.196,-0.32,0.12,5
0.013,0.04,-0.027,5
0.011,0.174,-0.246,5
-0.413,0.062,-0.022,5
-0.009,0.015,0.098,5
0.374,-0.006,0.008,5
0.042,-0.365,0.284,5
-0.281,0.086,0.491,5
0.165,0.484,-0.064,5
0.329,-0.299,0.011,5
0.535,-0.055,0.063,5
-0.674,-0.051,-0.975,5
0.138,0.142,0.029,4
0.307,0.089,0.011,5
0.477,-0.004,0.003,5
-0.477,0.018,-0.001,5
-0.552,0.254,-0.067,5
0.412,0.241,-0.619,5
-0.193,-0.346,0.483,5
-0.075,0.3,0.628,4
-0.594,-0.556,-0.741,5
-0.184,-0.173,-0.028,5
-0.406,-0.032,-0.034,5
0.21,-0.066,-0.637,5
-0.245,-0.024,-0.036,4
-0.197,0.277,-0.037,4
-0.028,-0.57,-0.195,5
-0.391,-0.198,-0.394,4
0.335,-0.064,-0.023,5
-0.269,-0.144,-0.004,5
0.011,-0.165,-0.002,5
-0.211,0.647,0.1,5
0.404,0.283,-1.143,6
-0.251,-0.006,-0.014,5
0.165,0.103,0.051,5
-0.451,-0.199,0.246,4
0.05,0.032,-0.004,4
-0.663,-0.232,-0.102,5
0.373,0.123,-1.52,5
-0.185,0.017,-1.404,4
-0.058,-0.069,-0.046,5
0.652,-0.279,-0.007,6
0.619,0.145,-0.021,5
-0.033,0.031,0.007,5
0.091,-0.213,0.551,5
-0.063,-0.197,-0.028,5
0.003,-0.179,0.064,5
-0.892,-0.505,1.023,5
-0.131,0.146,-0.063,5
-0.095,-0.048,0.005,5
-0.127,0.101,-0.031,5
0.107,-0.087,0.013,5
-0.432,0.557,-0.007,5
-0.022,0.39,-0.033,5
-0.042,-1.021,1.599,5
0.151,-0.516,0.2,5
0.424,0.148,0.117,5
0.374,-0.286,0.315,5
-0.313,0.026,-0.288,5
-0.463,0.119,-0.016,6
0.018,-0.233,0.022,6
-0.077,-0.014,0.002,6
0.241,0.037,-0.024,5
-0.425,0.144,-0.491,5
0.067,0.092,0.008,5
0.08,-0.191,0.039,5
-0.052,0.034,0.014,5
0.192,0.102,0.029,5
0.286,-0.042,0.014,5
0.296,0.104,-0.022,5
0.239,0.101,0,5
0.543,0.169,-0.011,6
-0.147,0.041,-0.048,4
-0.002,0.375,-0.022,5
-0.109,-0.095,0.006,5
-0.213,-0.468,-0.207,5
-0.029,0.176,0.06,4
-0.01,0.034,-0.122,5
-0.026,-0.014,0.062,4
-0.101,0.37,-0.018,5
0.2,0.317,0.055,5
-0.691,0.276,-0.1,5
-0.128,-0.003,0.041,5
0.474,0.008,0.087,5
0.059,-0.115,0.263,5
0.44,-0.374,-0.216,6
0.273,0.138,-0.027,5
-0.146,0.199,-2.057,6
-0.037,-0.051,0.034,5
0.03,0.448,-0.034,5
-0.11,0.388,-0.054,5
0.718,-0.616,1.397,5
-0.051,-0.032,0.012,5
0.151,-0.096,-0.106,5
0.133,0.187,0.013,5
0.024,0.341,0.024,6
0.128,0.001,-0.014,5
-0.164,0.297,-0.013,5
-0.085,-0.853,0.351,5
-0.375,-0.124,0.036,5
-0.627,-0.137,-0.127,5
-0.285,0.066,-0.269,5
-0.23,-0.098,-0.044,5
-0.166,-0.156,0.005,5
-0.138,-0.055,0.022,5
-0.046,-0.475,0.113,5
1.065,-0.151,0.171,5
-0.057,-0.184,0.037,6
0.283,-0.149,0.069,5
0.077,0.039,-0.026,5
-0.321,-0.044,0.142,5
-0.237,-0.161,0.198,5
0.214,0.159,-0.005,5
0.467,0.032,-0.705,5
0.191,-0.479,-0.016,5
-0.035,0.029,0.029,5
-0.981,-0.847,0.844,6
0.484,-0.085,-0.468,5
0.489,-0.069,-0.288,5
0.208,0.009,0.019,5
-0.192,-0.087,-0.367,5
-0.121,-0.21,0.024,5
-0.603,0.089,0.035,4
0.022,0.065,0.036,5
0.31,0.114,0.057,5
-0.139,-0.083,0.042,5
0.323,0.136,-0.055,4
0.276,-1.075,1.909,5
-0.04,-0.071,-0.026,5
-0.882,-0.184,0.211,5
-0.503,0.484,-0.326,5
-1.135,-0.267,-0.993,5
-0.009,0.163,0.02,5
0.627,0.018,0.47,6
-0.013,0.014,0.099,5
0.003,0.009,0.007,5
0.124,0.048,-0.021,5
0.309,0.401,-0.834,5
0.815,0.189,-0.228,5
-0.265,0.225,-0.067,5
0.023,0.488,-0.074,5
0.15,0.063,0.016,5
-0.119,0.314,0.088,6
-0.927,-0.273,-0.829,5
0.086,0.816,0.048,5
0.281,0.106,-0.038,5
0.07,0.171,-0.239,5
-0.219,0.171,-1.034,4
-0.345,-0.112,0.191,5
-0.532,0.121,-0.057,5
0.84,-0.489,0.505,5
-0.415,-0.294,-1.233,5
0.017,-0.09,0.03,6
0.11,-0.102,0.01,5
0.005,0.682,-1.867,4
0.304,0.216,-0.091,5
0.019,0.328,0.034,5
0.016,0.657,-0.063,5
-0.058,0.441,-0.062,5
0.443,-0.504,0.056,5
0.023,0.32,-0.022,5
0.88,0.207,-0.007,5
-0.114,0.278,-0.005,5
0.187,-0.073,-0.019,5
0.207,-0.166,-0.65,5
-1.071,-1.37,2.625,4
0.26,-0.069,0.047,5
0.659,0.36,-0.143,5
0.115,0.238,0.046,5
-0.069,-0.328,0.109,6
-0.266,0.227,-0.018,5
0.241,-0.081,-0.042,4
-0.206,0.018,-1.407,6
0.383,0.136,0.203,5
-0.462,0.192,-0.006,5
0.246,0.475,0.113,5
0.033,0.542,-0.042,5
0.133,0.018,0.06,5
0.462,0.097,0.01,5
-0.367,0.377,0.043,5
-0.381,0.181,-0.072,5
0.705,0.449,0.02,5
0.019,-0.063,0.035,5
-0.135,0.039,0.357,5
-0.377,0.238,-0.021,6
-0.089,-0.383,0.017,5
-0.718,-0.115,-1.35,5
0.353,0.449,-1.108,5
0.416,-0.51,0.038,5
0.029,-0.016,-0.024,6
0.203,0.031,-0.027,5
0.175,0.082,-0.037,5
-0.356,0.091,0.052,5
0.758,0.303,-0.729,5
0.567,-0.409,0.028,6
-0.022,0.173,0.02,5
-0.288,0.236,0.015,5
0.854,-0.214,0.025,5
0.991,0.86,-0.024,5
0.488,0.274,0.007,5
-0.242,-0.163,-0.011,5
0.025,0.542,-0.074,5
0.022,-0.003,0.033,5
1.454,-0.342,0.037,6
0.144,0.066,-0.03,5
-0.426,-0.257,-0.346,5
-0.11,0.258,0.732,6
0.136,0.073,0.045,5
0.362,-0.247,0.071,5
-0.643,0.343,-0.104,5
0.687,0.18,-0.177,6
0.089,0.507,-0.031,5
0.435,-0.077,-0.512,5
-0.556,-0.487,-1.232,5
0.264,0.798,-0.012,5
0.554,0.02,0.091,4
0.224,-0.765,0.647,5
0.271,-0.643,0.058,5
0.078,0.346,0.02,5
-0.264,0.333,-0.007,5
0.369,-0.062,-0.059,5
0.014,-0.052,-0.043,5
-0.228,0.129,0.004,4
0.766,0.208,0.599,5
0.177,0.11,0.017,5
-0.51,-0.269,0.026,5
-0.45,-0.103,-0.16,5
0.023,0.119,-0.018,5
0.968,0.659,-1.079,5
0.053,-0.018,-0.641,5
-0.656,0.254,-0.551,5
0.11,0.349,-0.506,5
-0.275,0.063,-0.037,5
-0.464,-0.596,0.158,5
-0.068,0.144,-0.052,4
-0.007,0.08,0.047,5
0.074,0.252,0.373,5
-0.098,0.067,0.561,5
0.118,0.127,0.018,5
0.325,0.21,-0.044,5
-0.412,-0.863,0.014,6
0.128,0.039,0.239,5
0.572,0.717,-1.56,5
-0.228,0.369,-0.027,5
0.345,0.009,-0.023,5
0.082,-0.072,0.089,5
-0.633,0.02,-0.2,5
-0.136,-0.223,0.164,5
0.311,0.52,-0.166,5
-0.192,-0.615,-0.245,6
0.164,-0.068,0.016,5
-0.297,0.2,-0.067,5
-0.037,0.231,0.005,5
0.078,-0.286,0.027,5
0.22,0.419,-0.243,5
-0.05,0.159,-0.001,5
0.42,-0.698,0.033,5
-0.05,-0.219,0.06,5
-1.479,-0.875,0.844,5
0.116,0.126,-0.013,4
0.113,0.708,-0.805,5
0.044,-0.303,0.07,5
-0.991,0.406,-0.914,5
-0.479,0.109,0.018,5
0.419,-0.806,3.922,5
0.092,-1.196,2.36,5
0.002,0.097,-0.012,5
0.503,0.274,0.698,5
0.629,0.254,-0.762,5
-0.375,-0.598,0.181,5
-0.26,-0.214,-0.036,5
-0.147,0.371,-0.065,5
-0.356,-0.056,0.038,6
0.189,0.258,-0.103,5
0.132,-0.087,0.119,5
-0.148,0.105,0.029,5
0.287,0.223,-0.025,5
0.521,0.597,-3.112,5
0.068,-0.036,-0.002,6
-0.044,0.019,0.037,5
-0.094,0.074,0.083,5
-0.314,0.286,-0.002,5
-0.277,-0.45,0.438,5
-0.215,-0.071,-0.038,6
-0.089,0.005,-0.056,5
-0.328,0.21,0.046,5
-0.736,0.262,-0.911,5
0.223,0.15,-0.736,5
-0.806,-0.084,0.132,5
0.107,0.269,0.043,4
-0.023,-0.497,-0.288,5
0.31,-0.795,1.983,5
-0.003,0.181,0.002,5
0.323,-0.052,0.062,4
0.72,0.629,-0.773,4
0.062,-0.011,-0.238,5
0.024,-0.018,-0.008,6
-0.16,-0.066,-0.043,5
-0.163,-0.149,-0.241,6
-0.298,0.179,-0.112,5
-0.551,0.379,-0.602,4
0.331,0.066,0.204,5
0.261,-0.064,-0.022,5
0.379,0.262,0.064,5
0.351,-0.422,1.016,5
-0.016,0.084,0.164,5
0.072,0.041,0.07,5
0.782,0.03,-0.047,5
0.097,0.47,0.002,5
-0.001,0.063,-0.143,5
-0.007,-0.093,0.069,5
-0.209,-0.019,-0.085,5
-0.443,-0.209,-0.007,5
0.487,-0.158,0.058,5
0.236,-0.174,-0.057,5
-0.526,-1.002,0.398,5
0.206,0.001,0.196,5
0.073,-0.068,0.026,5
0.381,0.887,-0.598,5
-0.455,-0.261,-1.882,5
-0.248,-0.142,-0.015,5
0.007,0.335,0.007,6
0.121,-0.273,-0.107,5
1.061,-0.015,0.125,5
-0.219,-0.109,-2.821,5
0.225,0.475,0.013,5
0.036,0.121,0.03,5
0.034,0.166,-0.038,5
0.089,0.146,-0.016,5
0.426,-0.042,-0.224,5
-0.372,-0.386,0.435,6
-0.157,-0.47,0.092,5
-0.242,-0.316,0.333,5
0.328,0.318,0.026,6
-0.55,-0.716,-0.261,5
0.271,0.146,0.006,5
0.03,-0.111,-0.019,5
-0.082,-0.131,0.01,5
0.46,-0.829,0.019,5
-0.218,-0.447,-0.119,5
0.362,-0.369,0.324,5
-0.294,-0.285,-0.019,5
0.775,-0.401,1.687,5
0.097,0.023,-0.031,5
0.033,0.281,0.348,5
0.775,-0.122,0.413,5
-0.503,0.323,-0.031,5
0.101,-0.06,0.016,5
-0.43,-0.065,-0.375,5
-0.112,-0.172,0.063,4
-0.312,0.095,0.554,4
-0.045,0.196,-0.287,5
-0.392,0.015,0.494,5
-0.51,-0.18,0.236,4
0.135,0,-0.164,6
0.164,0.324,-0.038,5
0.28,-0.123,-0.335,5
0.176,-0.608,0.066,5
0.52,-0.338,0.544,5
0.148,-0.657,0.021,5
0.236,-0.159,0.023,5
-0.57,-0.292,0.104,5
0.01,-0.041,0.018,5
0.075,0.724,-0.699,5
0.291,0.056,-0.027,5
0.609,0.935,-1.026,5
-0.471,0.055,-0.084,5
-0.335,0.124,-0.016,5
-0.547,0.299,-0.125,5
0.718,0.284,1.738,4
0.691,0.017,0.772,5
0.284,-1.046,2.015,5
-0.149,0.023,-0.001,5
0.074,-0.021,-0.008,5
-0.128,-0.026,-0.039,5
0.394,0.089,0.024,6
-1.038,-1.025,-1.128,5
0.091,0.434,0.098,5
0.487,0.64,-0.155,5
-0.04,-0.088,0.088,5
-0.507,0.381,-0.011,5
0.465,-0.749,0.349,5
0.73,0.133,0.815,5
1.099,0.025,-0.385,5
-0.429,-0.762,-0.671,5
-0.027,-0.04,0.021,5
0.316,0.168,-0.042,6
0.174,0.197,-0.024,5
0.448,-0.085,-0.004,5
0.718,-0.531,-0.011,5
-0.043,-0.133,0.028,5
0.023,0.143,-0.052,5
-0.122,-0.111,-0.036,5
0.064,-0.771,0.655,5
-0.039,0.493,-0.018,5
-0.092,0.432,0.032,5
-0.182,0.451,0.016,5
-0.46,0.041,0.112,5
0.839,0.136,-0.023,5
-0.263,0.393,0.53,5
-0.506,0.003,-0.636,5
0.074,0.028,-0.018,5
0.092,-0.429,-0.046,5
-0.354,0.297,-0.066,5
-0.097,-0.205,0.12,5
-0.331,-0.274,0.434,5
0.016,0.033,0.137,5
-0.251,0.261,-0.018,5
0.067,-0.213,-0.001,5
-0.026,-0.028,0.001,5
0.26,-0.584,0.049,5
0.365,-0.139,0.068,4
-0.476,-0.259,0.084,5
-0.015,-0.123,0.178,5
-0.495,0.234,-0.003,5
0.48,-1.119,2.11,5
0.127,-0.08,0.012,6
-0.68,-0.807,1.959,5
0.185,0.106,-0.03,5
-0.124,0.197,-1.622,5
-0.733,-0.686,-0.225,6
0.019,0.341,0.916,4
-0.385,0.211,-0.132,5
0.192,-0.364,0.191,5
-0.471,-0.222,-0.091,5
-0.08,0.461,-0.088,4
-0.14,0.128,-1.776,5
0.435,0.403,-0.017,5
-0.25,0.096,0.557,5
0.452,0.297,-0.013,5
0.02,0.538,-0.426,5
-0.213,0.331,0.022,5
-0.284,0.104,0.001,5
0.157,-0.089,0.005,5
-0.254,0.657,-0.155,5
-0.727,-0.605,-0.217,5
-0.105,-0.025,-0.022,5
-0.701,-0.078,-0.058,5
0.415,0.593,-0.376,5
-0.018,-0.048,0.047,5
0.437,0.369,-0.028,5
0.275,0.165,0.057,5
0.401,0.174,0.018,6
-0.254,0.034,0.002,5
-0.136,-0.056,-0.005,4
-0.67,0.08,-0.642,5
-0.522,-0.113,-0.045,5
0.392,0.484,-1.035,5
0.082,-0.017,0.011,5
-0.392,0.358,-0.047,5
-0.778,0.211,0.014,5
0.4,0.686,-0.026,5
0.552,-0.383,-0.006,5
0.093,0.28,-0.008,5
-0.023,-0.197,0.099,5
0.109,0.115,-0.056,5
-0.03,-0.024,-0.008,6
-0.151,-0.166,-0.061,5
-0.211,-0.421,0.223,5
-0.225,0.47,0.184,5
-0.321,-0.14,0.003,5
0.792,0.186,-0.031,5
0.147,0.407,-0.002,5
0.168,0.524,0.029,5
-0.143,0.136,0.048,5
-0.257,-0.014,0.008,5
0.548,0.841,-1.512,5
0.552,0.029,0.042,5
-0.218,-0.125,0.169,5
-0.042,0.023,1.084,5
-0.449,-0.907,2.264,5
-0.248,-0.128,-0.142,5
-0.224,0.103,0.234,4
-0.448,0.189,-0.037,4
-0.02,0.024,-0.004,5
0.69,-0.302,0.02,5
0.633,-0.313,0.148,5
0.238,0.213,0.032,5
-0.415,0.568,-0.173,5
-0.803,-0.454,-0.734,5
0.322,-0.187,0.009,5
0.455,0.373,-0.055,5
0.336,0.251,0.017,6
0.39,0.305,0.364,5
0.502,-0.21,-0.012,5
-0.485,-0.393,-0.2,5
0.056,-0.059,-0.02,5
0.033,0.075,-0.034,5
0.358,0.615,-0.018,5
0.313,0.435,-1.19,4
0.073,0.082,-0.022,4
-0.296,-0.396,0.014,5
-0.269,-0.143,-0.018,5
-0.084,0.371,-0.241,4
0.688,0.16,-0.064,5
0.534,-0.01,-0.028,5
-0.076,-0.031,0.022,5
0.018,0.015,0.006,5
0.236,-0.175,-0.13,6
-0.488,0.14,0.018,5
-0.601,-0.111,-0.566,5
0.293,0.021,0.147,5
-0.214,-0.089,-0.001,5
-0.05,-0.204,0.009,5
0.194,-0.173,0.04,4
-0.292,0.339,-0.027,5
0.378,0.741,-0.096,5
-0.028,0.094,-0.378,5
-0.827,-0.112,-0.48,5
0.033,-0.266,0.027,5
0.171,-0.019,0.109,5
-0.198,0.004,0.039,5
-0.188,-0.867,2.928,5
0.033,0.08,0.1,5
-0.013,0.081,-0.166,5
-0.164,0.117,0.029,4
0.03,-0.234,-0.017,5
0.226,0.499,-0.041,5
-0.073,-0.01,-0.021,5
-0.466,0.508,0.007,5
0.321,0.137,-0.035,5
-0.172,-0.758,0.398,5
0.284,0.161,0,5
-0.355,0.146,0.001,5
-0.175,-0.549,0.028,5
0.766,-0.585,0.055,4
0.33,0.263,0.045,5
0.019,-0.02,-0.025,6
-0.074,0.411,-0.016,5
-0.419,-0.697,1.606,5
-0.75,-0.4,0.541,5
-0.042,0.356,0.045,5
0.56,0.912,-1.08,5
-0.313,-0.242,0,5
-0.254,-0.452,1.41,5
-0.054,0.079,-0.001,5
-0.208,-0.49,0.03,5
-0.276,0.326,-0.05,5
-0.219,-0.525,0.015,5
-0.113,-0.14,-0.003,5
0.425,0.334,-1.382,5
0.172,0.235,0.021,5
-0.278,0.037,-0.02,5
0.021,0.123,-0.016,5
0.738,-0.818,2.239,5
0.223,-0.023,1.053,5
0.011,0.683,-2.332,5
0.455,0.689,-0.754,5
-0.445,-0.362,-0.044,5
0.034,0.021,0.005,5
-0.194,-0.187,-0.028,5
0.455,0.033,0.023,5
-0.089,-0.132,0.062,5
0.28,0.05,0.281,5
-0.276,-0.037,0.029,5
0.231,0.275,0.021,5
0.033,0.321,-0.005,5
0.092,0.108,-0.002,5
0.115,0.101,-0.002,6
0.078,0.014,-0.028,6
-0.005,-0.206,0,5
-1.123,-0.559,-0.047,5
-0.472,0.236,0.048,5
0.517,0.317,0.783,5
-0.217,0.175,0.013,5
-0.097,-0.208,-0.056,5
0.348,0.182,0.019,5
1.475,-0.033,0.557,5
-0.418,-0.305,0.448,5
0.089,0.007,-0.002,5
0.158,-0.152,-0.036,5
1.328,-0.029,2.593,5
0.869,0.492,-0.759,5
-0.018,-0.565,0.156,5
0,0.255,0.034,5
0.046,0.164,0.027,4
0.212,0.595,-1.118,5
-0.738,-0.441,0.161,6
0.107,-0.338,0.009,5
0.449,-0.085,0.088,5
0.07,0.299,-0.001,5
0.198,0.086,0.001,5
0.818,0.28,0.181,5
0.315,0.046,0.057,4
-0.392,0.32,-0.916,5
0.193,0.009,0.018,6
-0.266,-0.033,0.011,5
0.055,0.303,0.041,5
-0.186,-0.018,0.006,5
-0.246,0.206,0.099,5
0.16,0.172,-0.019,5
0.443,0.528,-0.034,5
0.159,-0.059,0.166,5
-0.061,-0.214,0.002,5
0.139,0.007,0.042,5
0.632,0.537,0.057,5
-0.943,-1.375,2.645,4
-0.123,0.081,0.15,6
0.2,0.047,0.189,5
-0.486,-0.195,0.018,5
0.712,-0.261,-0.024,5
0.151,0.133,-0.024,4
-0.943,-0.51,-0.17,5
0.239,-0.548,1.28,5
-0.272,0.412,-0.036,6
0.627,-0.256,-0.383,5
0.801,0.78,-0.053,5
-0.115,0.311,-0.002,5
0.075,0.487,-0.045,4
0.207,0.076,0.18,6
0.324,0.527,-1.227,5
-0.165,-0.642,0.234,5
0.068,0.065,0.824,5
0.221,-0.061,1.152,5
0.302,-0.17,-0.016,6
-0.129,0.122,0.026,5
-0.271,-0.316,0.609,5
0.338,-0.295,0.042,5
0.04,0.621,-2.168,5
0.399,0.169,0.38,5
0.53,-0.004,0.044,5
0.619,0.003,-0.028,5
-0.507,0.067,-0.076,5
-0.565,0.402,-0.133,4
-0.274,-0.177,0.041,4
0.131,0.175,0.01,5
0.023,-0.984,1.769,5
-0.13,0.025,0.034,5
0.09,-0.161,-0.011,6
0.102,0.409,-0.044,5
-0.005,0.235,-0.006,5
0.102,0.138,-0.049,5
0.115,0.066,0.21,5
0.42,0.608,-1.57,5
0.33,-0.101,0.17,5
0.037,-0.353,0.826,5
0.695,-0.151,-0.131,5
0.04,0.528,0.017,5
-0.286,0.225,0.039,5
-0.01,0.381,-0.04,5
-0.048,-0.236,-0.266,5
-0.375,0.071,-1.059,5
-0.434,0.257,-0.097,5
0.434,-0.209,0.169,5
0.249,-0.165,0.045,5
0.324,0.23,0.032,5
0.203,-0.026,0.035,5
-0.09,0.075,0.015,5
0.025,0.355,0.001,5
0.156,0,-0.175,6
-0.138,-0.262,0.004,5
-0.174,0.243,0.003,5
0.477,-1.093,0.139,6
0.08,-0.008,0.037,5
0.03,-0.586,0.018,5
-0.312,0.245,-0.004,5
0.157,-0.051,0.035,5
1.088,0.263,-0.002,5
-0.051,0.103,0.032,5
0.729,0.044,0.415,5
-0.064,-0.265,-1.027,5
-0.454,-1.297,1.716,5
-0.746,-0.016,-0.042,5
0.004,-0.044,0.119,5
0.512,0.561,-1.466,6
-0.069,-0.05,-0.011,5
0.709,0.927,-1.229,5
